field1,field2,field3,field4,field5,_GC_TYPE,_CLEANADDR,_X,_Y
958,궐동,경기,오산시,경기 오산시 궐동 650-1,정,경기도 오산시 궐동 650-1,127.06125706516505,37.158249353931936
945,옥정,경기,양주시,"경기 양주시 옥정동 966-1 (101호, 102호)",정,경기도 양주시 옥정동 966-1,127.09282436889829,37.820176497529864
984,금오,경기,의정부시,경기 의정부시 금오동 473-4,정,경기도 의정부시 금오동 473-4,127.06957354080956,37.75134837280955
963,구갈2지구,경기,용인시,경기 용인시 기흥구 구갈동 353-3,정,경기도 용인시 기흥구 구갈동 353-3,127.1132600580322,37.280585345425855
982,오전고천,경기,의왕시,경기 의왕시 오전동 276-1,정,경기도 의왕시 오전동 276-1,126.97202632201336,37.35270279627501
964,구성1호,경기,용인시,경기 용인시 기흥구 마북동 370-9,정,경기도 용인시 기흥구 마북동 370-9,127.11189888621301,37.29514533661689
944,오남,경기,남양주시,경기 남양주시 오남읍 오남리 205-19,정,경기도 남양주시 오남읍 오남리 205-19,127.21349466524603,37.69083426262099
1000,교하신도시,경기,파주시,경기 파주시 다율동 1001-6,정,경기도 파주시 다율동 1001-6,126.71683098957507,37.726708929342806
981,내손갈뫼,경기,의왕시,경기 의왕시 내손1동 755-4 명성프라자,정,경기도 의왕시 내손동 755-4,126.97443311958958,37.37912230194287
961,원동,경기,오산시,경기 오산시 오산동 881-7,정,경기도 오산시 오산동 881-7,127.06827478722072,37.144705914044685
986,민락(의정부),경기,의정부시,경기 의정부시 민락동 834-3,정,경기도 의정부시 민락동 834-3,127.09724793327368,37.746026599171074
987,민락2호,경기,의정부시,경기 의정부시 민락동 902-1,정,경기도 의정부시 민락동 902-1,127.11806571786049,37.75169711270087
983,인덕원,경기,의왕시,경기 의왕시 포일동 662,정,경기도 의왕시 포일동 662,126.98475356280544,37.39596396024852
973,수지1지구,경기,용인시,경기 용인시 수지구 풍덕천동 29-10,정,경기도 용인시 수지구 풍덕천동 29-10,127.0963413460679,37.32681725244539
962,강남대,경기,용인시,경기 용인시 기흥구 구갈동 594 강남피아 118~120호,정,경기도 용인시 기흥구 구갈동 594,127.12816027208666,37.271259142243665
980,용인2호,경기,용인시,경기 용인시 처인구 마평동 657-14,정,경기도 용인시 처인구 마평동 657-14,127.21208680654203,37.2353342515743
960,운암2호,경기,오산시,"경기 오산시 오산동 919-3, 102호",정,경기도 오산시 오산동 919-3,127.07828394740339,37.15661934021972
999,가람마을,경기,파주시,경기 파주시 와동동 1557-1,정,경기도 파주시 와동동 1557-1,126.75533325742339,37.73445810448859
1015,안중1호,경기,평택시,경기 평택시 안중읍 현화리 831,정,경기도 평택시 안중읍 현화리 831,126.91908854358626,36.9789638558101
959,세마1호,경기,오산시,경기 오산시 내삼미동 856-8,정,경기도 오산시 내삼미동 856-8,127.05744750821876,37.175494944821175
978,양지,경기,용인시,경기 용인시 처인구 양지리 454-2,정,경기도 용인시 처인구 양지면 양지리 454-2,127.28638539746667,37.23574296704315
997,이천하이닉스,경기,이천시,경기 이천시 부발읍 아미리 678-11,정,경기도 이천시 부발읍 아미리 678-11,127.49267895123657,37.250909115560056
979,용인1호,경기,용인시,경기 용인시 처인구 김량장동 293-24,정,경기도 용인시 처인구 김량장동 293-24,127.19547800464606,37.235095573068875
996,이천관고,경기,이천시,경기 이천시 관고동 504-6,정,경기도 이천시 관고동 504-6,127.43686224595967,37.277375295982395
976,남사,경기,용인시,경기 용인시 처인구 남사면 아곡리 702,정,경기도 용인시 처인구 남사읍 아곡리 702,127.17210579589381,37.15256062025549
998,증포,경기,이천시,경기 이천시 증포동 177-21,정,경기도 이천시 증포동 177-21,127.45444100745448,37.29001626148988
1002,금촌로데오,경기,파주시,경기 파주시 금촌동 986-2,정,경기도 파주시 금촌동 986-2,126.76625723955277,37.752281895819905
1001,금촌1호,경기,파주시,경기 파주시 금촌동 51-8,정,경기도 파주시 금촌동 51-8,126.77588321067964,37.764083821818815
988,신곡,경기,의정부시,경기 의정부시 신곡동 484,정,경기도 의정부시 신곡동 484,127.06128194801451,37.740346673692514
977,둔전,경기,용인시,경기 용인시 처인구 포곡읍 둔전리 400-2,정,경기도 용인시 처인구 포곡읍 둔전리 400-2,127.21450527967879,37.268205350148676
975,죽전,경기,용인시,경기 용인시 수지구 죽전동 1151,정,경기도 용인시 수지구 죽전동 1151,127.11126358981979,37.33226815881584
974,수지2지구,경기,용인시,경기 용인시 수지구 풍덕천동 697,정,경기도 용인시 수지구 풍덕천동 697,127.09206891599852,37.32313348256283
993,호원1호,경기,의정부시,경기 의정부시 호원동 466-15,정,경기도 의정부시 호원동 466-15,127.04847029332342,37.70558498139706
1030,동탄2 영천,경기,화성시,경기 화성시 영천동 701-1,정,경기도 화성시 영천동 701-1,127.11248914955031,37.20592133859404
1014,송탄2호,경기,평택시,경기 평택시 지산동 995,정,경기도 평택시 지산동 995,127.05983243649577,37.08217580364815
995,이천1호,경기,이천시,경기 이천시 영창로 242,정,경기도 이천시 영창로 242 (창전동),127.44952186902991,37.28039491791687
994,회룡역,경기,의정부시,경기 의정부시 호원동 426,정,경기도 의정부시 호원동 426,127.04785705100585,37.72543671148129
1012,소사벌,경기,평택시,"경기 평택시 비전동 1015 엘도라도 시티 104호, 105호",정,경기도 평택시 비전동 1015,127.10326180078461,37.00410619635291
991,의정부역,경기,의정부시,경기 의정부시 의정부동 140-3 미래프라자 1층,정,경기도 의정부시 의정부동 140-3,127.04804054164302,37.73767917090244
1017,팽성1호,경기,평택시,경기 평택시 팽성읍 안정리 26-49,정,경기도 평택시 팽성읍 안정리 26-49,127.05093131089383,36.96239264099297
1011,세교,경기,평택시,경기 평택시 세교동 181-8,정,경기도 평택시 세교동 181-8,127.0783084657835,37.00108816733707
1013,송탄1호,경기,평택시,경기 평택시 서정동 843-10,정,경기도 평택시 서정동 843-10,127.06121122456376,37.06581905712637
1003,문산,경기,파주시,경기 파주시 문산읍 방촌로 1729,정,경기도 파주시 방촌로 1729 (문산읍),126.78485578740818,37.86705982717916
992,장암,경기,의정부시,경기 의정부시 신곡1동 336,유,경기도 의정부시 신곡동 336-1,127.05940942446802,37.730238661173836
1008,동삭1호,경기,평택시,경기 평택시 동삭동 704-4,정,경기도 평택시 동삭동 704-4,127.09610235512055,37.007086318340775
989,신곡2호,경기,의정부시,경기 의정부시 신곡동 703-9,정,경기도 의정부시 신곡동 703-9,127.0550110288465,37.73157927805632
990,용현1호,경기,의정부시,경기 의정부시 용현동 18-15,정,경기도 의정부시 용현동 18-15,127.08775013292184,37.735210364479634
1016,청북,경기,평택시,경기 평택시 청북읍 옥길리 1158-3,정,경기도 평택시 청북읍 옥길리 1158-3,126.91551707863518,37.01870780596669
1045,교동1호(강릉),강원,강릉시,강원 강릉시 교1동 1863-3,정,강원특별자치도 강릉시 교동 1863-3,128.87830283846327,37.765032939445945
1029,동탄1호,경기,화성시,경기 화성시 반송동 42-6,정,경기도 화성시 반송동 42-6,127.06503514816731,37.20752244532259
1009,비전1호,경기,평택시,경기 평택시 비전동 829-1,정,경기도 평택시 비전동 829-1,127.11117981283641,36.99570619607678
1010,비전2호,경기,평택시,경기 평택시 비전동 790-3,정,경기도 평택시 비전동 790-3,127.09409393748595,36.9997024495567
1032,동탄2산척,경기,화성시,경기 화성시 산척동 산16,유,경기도 화성시 산척동 산 10-6,127.1117071588575,37.179683141091516
1006,운정1호,경기,파주시,경기 파주시 동패동 1758,정,경기도 파주시 동패동 1758,126.74445853635848,37.712045174292584
1027,남양1호(화성),경기,화성시,경기 화성시 남양읍 남양리 2073-6,정,경기도 화성시 남양읍 남양리 2073-6,126.82628806402052,37.20209463989818
1026,풍산지구,경기,하남시,경기 하남시 덕풍동 809,정,경기도 하남시 덕풍동 809,127.2116045726674,37.548258369361776
1028,동탄1능동,경기,화성시,경기 화성시 반송동 70-4,정,경기도 화성시 반송동 70-4,127.06045608080363,37.2017691149197
1018,포승1호,경기,평택시,경기 평택시 도곡리 1142-16,정,경기도 평택시 포승읍 도곡리 1142-16,126.84618393099896,36.988812135658335
1023,미사역,경기도,하남시,경기도 하남시 망월동 1098-3,정,경기도 하남시 망월동 1098-3,127.18993524560236,37.562607524644115
1007,고덕1호(평택),경기,평택시,경기 평택시 고덕면 여염리 4434-2,유,경기도 평택시 고덕면 여염리 590-1,127.04103149796107,37.024988550306716
1004,봉일천,경기,파주시,경기 파주시 조리읍 봉일천리 142-3,정,경기도 파주시 조리읍 봉일천리 142-3,126.80816505681587,37.74319109076705
1005,산내마을,경기,파주시,경기 파주시 목동동 937,정,경기도 파주시 목동동 937,126.73415601451508,37.72912461442889
1031,동탄2목동,경기,화성시,경기 화성시 목동 454-5,정,경기도 화성시 목동 454-5,127.12602712736543,37.18162989180885
1024,신장1호,경기,하남시,경기 하남시 신장동 447-28,정,경기도 하남시 신장동 447-28,127.21121513931209,37.53930432423452
1044,교동(속초),강원,속초시,강원 속초시 교동 974-2,정,강원특별자치도 속초시 교동 974-2,128.57491405805948,38.194642718900795
1060,삼척,강원,삼척시,강원 삼척시 남양동 17-2,정,강원특별자치도 삼척시 남양동 17-2,129.16370188000954,37.444461662532206
1025,신장2호,경기,하남시,경기 하남시 천현동 40-13,정,경기도 하남시 천현동 40-13,127.22348612012387,37.53503008177586
1047,노암,강원,강릉시,강원 강릉시 노암동 708-1,정,강원특별자치도 강릉시 노암동 708-1,128.89710314859056,37.74805397299356
1021,덕풍1호,경기,하남시,경기 하남시 덕풍동 309-64,정,경기도 하남시 덕풍동 309-64,127.2026833661983,37.543469453314216
1033,동탄2청계,경기,화성시,경기 화성시 청계동 536,정,경기도 화성시 청계동 536,127.11435440275112,37.19917260812674
1038,봉담1호,경기,화성시,경기 화성시 상리 26-8,정,경기도 화성시 봉담읍 상리 26-8,126.94828363985623,37.219260115457985
1042,개운,강원,원주시,강원 원주시 개운동 395-23,정,강원특별자치도 원주시 개운동 395-23,127.95927907956293,37.341195305392574
1043,고성(강원),강원,고성군,강원 고성군 간성읍 신안리 218,정,강원특별자치도 고성군 간성읍 신안리 218,128.46948559705146,38.37911358669625
1022,미사1호,경기,하남시,경기 하남시 망월동 1004-1,정,경기도 하남시 망월동 1004-1,127.18304080134504,37.56945261150432
1019,송우,경기,포천시,경기 포천시 소흘읍 송우리 729-3 파크프라자 1층,정,경기도 포천시 소흘읍 송우리 729-3,127.1406072578073,37.82977742767365
1039,송산그린시티,경기,화성시,경기 화성시 새솔동,대,경기도 화성시 새솔동,126.82937906689955,37.2751125661403
1046,내곡,강원,강릉시,강원 강릉시 내곡동 428-1,정,강원특별자치도 강릉시 내곡동 428-1,128.88405917108415,37.744507067779345
1020,포천,경기,포천시,경기 포천시 신읍동 47-10,유,경기도 포천시 신읍동 47-9,127.20043580883863,37.89729969431824
1059,사창,강원,화천군,강원 화천군 사내면 사창리 457-12,정,강원특별자치도 화천군 사내면 사창리 457-12,127.52094363675737,38.07079062439371
1075,동명,강원,속초시,강원 속초시 동명동 1-18,정,강원특별자치도 속초시 동명동 1-18,128.5998010030181,38.21259992183284
1036,병점1호,경기,화성시,"경기 화성시 병점동 379-10 병점프라자 109호, 110호",정,경기도 화성시 병점동 379-10,127.03668528037402,37.206450795462125
1040,와우리,경기,화성시,경기 화성시 기안동 338-4,정,경기도 화성시 기안동 338-4,126.97225305456813,37.225591733256955
1062,교동1호(강릉),강원,강릉시,강원 강릉시 교1동 1863-3,정,강원특별자치도 강릉시 교동 1863-3,128.87830283846327,37.765032939445945
1048,늘품,강원,원주시,강원 원주시 반곡동 1767-54,정,강원특별자치도 원주시 반곡동 1767-54,127.96308157236881,37.33317070832653
1058,사북고한,강원,정선군,강원 정선군 사북읍 사북리 344-56,정,강원특별자치도 정선군 사북읍 사북리 344-56,128.82092218218813,37.22734489175842
1057,북삼,강원,동해시,강원 동해시 쇄운동 84-5,정,강원특별자치도 동해시 쇄운동 84-5,129.10259826429132,37.486685958272815
1041,향남2지구,경기,화성시,경기 화성시 향남읍 하길리 1466,정,경기도 화성시 향남읍 하길리 1466,126.91192935833804,37.11674099766187
1053,명륜(원주),강원,원주시,강원 원주시 명륜동 539,정,강원특별자치도 원주시 명륜동 539,127.94655225967416,37.33163268702138
1035,발안1호,경기,화성시,경기 화성시 향남면 행정리 426-11,정,경기도 화성시 향남읍 행정리 426-11,126.91640824110026,37.13016476477757
